STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SST_MM
Indiana,1880-12-04T03:00:00,40.81,-67.59,39.9,0
Indiana,1880-12-04T05:00:00,40.97,-67.06,39.9,0
Indiana,1880-12-04T06:00:00,40.96,-66.43,39,0
Indiana,1880-12-04T08:00:00,41.16,-65.94,39.9,0
Indiana,1880-12-04T10:00:00,41.36,-65.42,39.9,0
Indiana,1880-12-04T12:00:00,41.56,-64.93,39.9,0
Indiana,1880-12-04T14:00:00,41.75,-64.46,41,0
Indiana,1880-12-04T16:00:00,41.9,-64.08,42.1,0
Indiana,1880-12-04T18:00:00,42.03,-63.53,39,0
Indiana,1880-12-04T20:00:00,42.13,-63.1,36,0
Indiana,1880-12-04T22:00:00,42.22,-62.67,35.1,0
Indiana,1880-12-05T00:00:00,42.36,-62.09,30.9,0
Indiana,1880-12-05T02:00:00,42.49,-61.52,30,0
Indiana,1880-12-05T04:00:00,42.49,-61.52,28,0
Indiana,1880-12-05T06:00:00,42.31,-60.64,30.9,0
Indiana,1880-12-05T08:00:00,42.48,-60.09,32,0
Indiana,1880-12-31T16:00:00,43.5,-60.33,19,0
Indiana,1880-12-31T18:00:00,43.38,-60.76,19.9,0
Indiana,1880-12-31T20:00:00,43.25,-61.19,21.9,0
Indiana,1880-12-31T22:00:00,43.12,-61.63,24.1,0
Indiana,1880-12-05T10:00:00,42.64,-59.54,33.1,0
Indiana,1880-12-31T10:00:00,43.82,-59.22,24.1,0
Indiana,1880-12-31T12:00:00,43.7,-59.63,24.1,0
Indiana,1880-12-31T14:00:00,43.6,-59.99,23,0
1320242,1880-01-24T09:00:00,34.65,-74.03,58.8,
1320243,1880-01-24T13:00:00,34.93,-73.35,58.8,
1320244,1880-01-24T17:00:00,35.2,-72.68,59.7,
45,1869-08-25T10:00:00,19.9,-95.4,81.5,0
45,1869-08-25T14:00:00,19.6,-95.3,81.9,0
45,1869-08-15T05:00:00,19.8,-73.6,83.1,0
45,1869-08-15T09:00:00,19.7,-73.9,83.1,0
45,1869-08-15T13:00:00,19.6,-74.2,82.6,0
45,1869-08-15T17:00:00,19.5,-74.4,83.7,0
45,1869-08-15T21:00:00,19.5,-74.8,84,0
45,1869-08-16T01:00:00,19.5,-75.3,83.7,0
45,1869-08-16T05:00:00,19.5,-75.9,83.1,0
45,1869-08-16T09:00:00,19.6,-76.5,82.6,0
45,1869-08-16T13:00:00,19.6,-76.9,82.9,0
45,1869-08-16T17:00:00,19.7,-77.3,84.4,0
45,1869-08-16T21:00:00,19.7,-77.7,84.9,0
45,1869-08-17T01:00:00,19.8,-78.1,84.4,0
45,1869-08-17T05:00:00,19.8,-78.4,83.7,0
45,1869-08-17T09:00:00,19.8,-78.8,83.1,0
45,1869-08-17T13:00:00,19.9,-79.1,82.2,0
45,1869-08-17T17:00:00,19.9,-79.4,84,0
45,1869-08-22T14:00:00,21.8,-90.3,84,0
45,1869-08-22T18:00:00,21.7,-90.7,84.7,0
45,1869-08-22T22:00:00,21.7,-91.2,84.4,0
45,1869-08-23T02:00:00,21.6,-91.7,84.9,0
45,1869-08-23T06:00:00,21.5,-92.1,84,0
45,1869-08-23T10:00:00,21.4,-92.6,83.8,0
45,1869-08-23T14:00:00,21.4,-93.1,84.4,0
45,1869-08-23T18:00:00,21.2,-93.4,85.5,0
45,1869-08-23T22:00:00,21,-93.7,82.2,0
45,1869-08-24T02:00:00,20.8,-94,81.9,0
45,1869-08-24T06:00:00,20.6,-94.3,82,0
45,1869-08-24T10:00:00,20.5,-94.5,81.5,0
45,1869-08-24T14:00:00,20.4,-94.4,81.3,0
45,1869-08-24T18:00:00,20.3,-94.5,81.9,0
45,1869-08-24T22:00:00,20.3,-94.6,81.9,0
45,1869-08-25T02:00:00,20.1,-94.9,81.5,0
45,1869-08-25T06:00:00,20,-95.2,81.3,0
45,1869-08-18T05:00:00,20.1,-80.3,83.8,0
45,1869-08-18T09:00:00,20.2,-80.6,84,0
45,1869-08-18T13:00:00,20.3,-81,83.8,0
45,1869-08-18T17:00:00,20.4,-81.5,84,0
45,1869-08-18T21:00:00,20.4,-81.9,84,0
45,1869-08-19T01:00:00,20.5,-82.3,84.4,0
45,1869-08-19T06:00:00,20.6,-82.5,84.2,0
45,1869-08-19T10:00:00,20.6,-82.8,84,0
45,1869-08-19T14:00:00,20.7,-83.1,83.8,0
45,1869-08-19T18:00:00,20.7,-83.3,84,0
45,1869-08-19T22:00:00,20.8,-83.7,83.8,0
45,1869-08-20T02:00:00,21,-83.9,84,0
45,1869-08-20T06:00:00,21.1,-84.2,83.8,0
45,1869-08-20T10:00:00,21.2,-84.6,84,0
45,1869-08-20T14:00:00,21.4,-85.1,84,0
45,1869-08-20T18:00:00,21.6,-85.5,84,0
45,1869-08-20T22:00:00,21.8,-85.9,84,0
45,1869-08-21T02:00:00,21.9,-86.4,84,0
45,1869-08-21T06:00:00,22,-86.7,84,0
45,1869-08-21T10:00:00,22.2,-87.2,83.8,0
45,1869-08-21T14:00:00,22.2,-87.7,83.8,0
45,1869-08-21T18:00:00,22.1,-88.1,83.8,0
45,1869-08-21T22:00:00,22,-88.5,84,0
45,1869-08-22T02:00:00,22,-88.9,84,0
45,1869-08-22T06:00:00,21.9,-89.4,83.8,0
45,1869-08-22T10:00:00,21.8,-89.9,83.8,0
45,1869-08-14T05:00:00,20.2,-70.3,81.1,0
45,1869-08-14T09:00:00,20.3,-70.8,80.8,0
45,1869-08-14T13:00:00,20.3,-71.2,80.8,0
45,1869-08-14T17:00:00,20.4,-71.8,83.7,0
45,1869-08-14T21:00:00,20.2,-72.5,84,0
45,1869-08-15T01:00:00,20,-73.1,83.7,0
45,1869-08-17T21:00:00,20,-79.8,83.8,0
45,1869-08-18T01:00:00,20,-80,84,0
45,1869-08-09T08:00:00,21.4,-60.2,80.1,0
45,1869-08-09T12:00:00,21.5,-60.8,82.4,0
45,1869-08-09T16:00:00,21.6,-61.5,80.6,0
45,1869-08-09T20:00:00,21.6,-61.8,82.4,0
45,1869-08-10T00:00:00,21.6,-62.1,82.2,0
45,1869-08-10T04:00:00,21.7,-62.2,81.3,0
45,1869-08-10T08:00:00,21.7,-62.2,80.2,0
45,1869-08-10T12:00:00,21.7,-62.3,80.6,0
45,1869-08-10T16:00:00,21.7,-62.4,83.1,0
45,1869-08-10T20:00:00,21.6,-62.6,82.6,0
45,1869-08-11T00:00:00,21.6,-62.8,82.2,0
45,1869-08-11T04:00:00,21.5,-63,82.6,0
45,1869-08-11T08:00:00,21.4,-63.4,83.1,0
45,1869-08-11T12:00:00,21.3,-63.7,83.3,0
45,1869-08-11T16:00:00,21.2,-64.1,84.7,0
45,1869-08-11T20:00:00,21.1,-64.5,84.4,0
45,1869-08-12T00:00:00,21,-64.9,83.1,0
45,1869-08-12T04:00:00,20.9,-65.3,83.1,0
45,1869-08-12T08:00:00,20.8,-65.8,82.6,0
45,1869-08-12T12:00:00,20.6,-66.3,82.9,0
45,1869-08-12T16:00:00,20.5,-66.9,82.6,0
45,1869-08-12T20:00:00,20.4,-67.3,84,0
45,1869-08-13T01:00:00,20.3,-67.7,83.8,0
45,1869-08-13T05:00:00,20.2,-68,83.1,0
45,1869-08-13T09:00:00,20.2,-68.2,82.6,0
45,1869-08-13T13:00:00,20.1,-68.5,81.5,0
45,1869-08-13T17:00:00,20,-68.9,81.9,0
45,1869-08-13T21:00:00,20,-69.4,81.5,0
45,1869-08-14T01:00:00,20.1,-69.9,81.3,0
45,1869-08-09T04:00:00,21.4,-59.6,79.7,0
45,1869-09-13T22:00:00,19.3,-95.8,82.6,0
45,1869-09-14T02:00:00,19.5,-95.7,81.9,0
45,1869-09-14T06:00:00,19.8,-95.5,81.3,0
45,1869-09-15T06:00:00,19.6,-94.4,82.9,0
45,1869-09-15T10:00:00,19.6,-94.3,79,0
45,1869-09-15T14:00:00,19.5,-94.2,79,0
45,1869-09-15T18:00:00,19.5,-94.1,82.6,0
45,1869-09-15T22:00:00,19.5,-94,84,0
45,1869-09-16T02:00:00,19.4,-93.8,83.1,0
45,1869-09-16T06:00:00,19.3,-93.6,82.2,0
45,1869-09-16T10:00:00,19.2,-93.4,80.4,0
45,1869-09-16T14:00:00,19.4,-93.4,80.8,0
45,1869-09-16T18:00:00,19.4,-93.4,84,0
45,1869-09-16T22:00:00,19.4,-93.3,84.4,0
45,1869-09-17T02:00:00,19.2,-93.1,84.2,0
45,1869-09-17T06:00:00,19.1,-93,82.6,0
45,1869-09-17T10:00:00,19.2,-93,81.3,0
45,1869-09-17T14:00:00,19.4,-92.8,82.2,0
45,1869-09-17T18:00:00,19.6,-92.5,84.7,0
45,1869-09-17T22:00:00,19.5,-92.5,85.1,0
45,1869-09-18T02:00:00,19.4,-92.3,83.8,0
45,1869-09-18T06:00:00,19.1,-92.1,83.7,0
45,1869-09-18T10:00:00,19,-92,83.1,0
45,1869-09-18T14:00:00,18.7,-91.9,83.7,0
45,1869-09-14T10:00:00,20,-95.2,82.9,0
45,1869-09-14T14:00:00,20.1,-94.9,83.7,0
45,1869-09-14T18:00:00,20.2,-94.7,85.1,0
45,1869-09-14T22:00:00,20.3,-94.4,84.7,0
45,1869-09-15T02:00:00,20,-94.5,84,0
45,1869-10-24T02:00:00,19.2,-92,83.1,0
45,1869-10-24T06:00:00,19.5,-91.8,83.1,0
45,1869-10-24T10:00:00,19.7,-91.6,82.2,0
45,1869-10-25T02:00:00,19.9,-91.4,81.3,0
45,1869-10-25T06:00:00,19.7,-91.4,80.8,0
45,1869-10-25T10:00:00,19.6,-91.4,80.4,0
45,1869-10-25T14:00:00,19.4,-91.5,80.8,0
45,1869-10-25T18:00:00,19.2,-91.6,81.3,0
45,1869-10-25T22:00:00,19,-91.6,83.1,0
45,1869-10-26T02:00:00,19,-91.6,82.9,0
45,1869-10-26T06:00:00,18.9,-91.6,82.2,0
45,1869-10-26T10:00:00,19,-91.7,81.9,0
45,1869-10-26T14:00:00,19,-91.8,81.9,0
45,1869-10-26T18:00:00,19.2,-92.1,81.3,0
45,1869-10-26T22:00:00,19.5,-92,80.8,0
45,1869-10-27T02:00:00,19.8,-91.9,81.3,0
45,1869-10-24T14:00:00,20,-91.4,81.9,0
45,1869-10-24T18:00:00,20.2,-91.2,81.9,0
45,1869-10-24T22:00:00,20.3,-91.2,81.9,0
45,1869-10-27T06:00:00,20.2,-91.7,81.3,0
45,1869-10-27T10:00:00,20.5,-91.5,81.5,0
45,1869-10-27T14:00:00,20.8,-91.4,81.5,0
45,1869-10-27T18:00:00,21,-91.2,83.1,0
45,1869-10-27T22:00:00,21.2,-91.1,82.6,0
45,1869-10-28T02:00:00,21.4,-91,82.2,0
45,1869-10-28T06:00:00,21.4,-90.9,81.3,0
45,1869-10-28T10:00:00,21.5,-91,80.1,0
45,1869-10-28T14:00:00,21.8,-91.2,80.4,0
45,1869-10-28T18:00:00,21.7,-91.2,81.3,0
45,1869-10-28T22:00:00,21.8,-91.2,80.8,0
45,1869-10-29T02:00:00,21.9,-91.2,80.4,0
45,1869-10-29T06:00:00,21.8,-91,78.3,0
45,1869-10-29T10:00:00,21.7,-90.9,77.7,0
45,1869-10-29T14:00:00,21.6,-90.7,78.3,0
45,1869-10-29T18:00:00,21.8,-90.7,80.4,0
45,1869-10-29T22:00:00,21.8,-90.6,80.1,0
45,1869-10-30T02:00:00,22,-90.5,79.5,0
45,1869-10-30T06:00:00,21.9,-90.2,79.5,0
45,1869-10-30T10:00:00,21.7,-90,79.5,0
45,1869-10-30T14:00:00,21.8,-89.9,80.8,0
45,1869-10-30T18:00:00,22.1,-89.8,81.3,0
45,1869-10-30T22:00:00,21.9,-89.5,80.8,0
45,1869-10-31T02:00:00,21.7,-89.3,78.8,0
45,1869-10-31T06:00:00,21.9,-89.4,78.6,0
45,1869-10-31T10:00:00,22,-89.4,78.3,0
45,1869-10-31T14:00:00,22.2,-89.5,77.7,0
45,1869-10-31T18:00:00,22.3,-89.6,77.7,0
45,1869-10-31T22:00:00,22.2,-89.4,76.5,0
45,1869-11-01T02:00:00,22.2,-89.1,76.5,0
45,1869-11-01T06:00:00,22.2,-88.8,75.9,0
45,1869-11-01T10:00:00,22.1,-88.6,75.4,0
45,1869-11-01T14:00:00,22.1,-88.4,75.4,0
45,1869-11-01T18:00:00,22.2,-88.5,74.3,0
45,1869-11-01T22:00:00,22.1,-88.4,73,0
45,1869-11-02T02:00:00,22.1,-88.4,72.3,0
45,1869-11-02T06:00:00,22,-88.3,72.3,0
45,1869-11-02T10:00:00,22.2,-88.4,72.3,0
45,1869-11-02T14:00:00,22.4,-88.6,72.9,0
45,1869-11-02T18:00:00,22.5,-88.7,74.1,0
45,1869-11-02T22:00:00,22.3,-88.4,74.1,0
45,1869-11-03T02:00:00,22.1,-88.1,73.6,0
45,1869-11-03T06:00:00,22.4,-88.3,73.2,0
45,1869-11-03T10:00:00,22.6,-88.4,73.2,0
45,1869-11-03T14:00:00,22.8,-88.6,73.2,0
45,1869-11-03T18:00:00,22.6,-88.3,73.6,0
45,1869-11-03T22:00:00,22.2,-88,73.6,0
45,1869-11-04T02:00:00,22,-87.8,74.1,0
45,1869-11-04T06:00:00,22.2,-87.9,74.1,0
45,1869-11-04T10:00:00,22.4,-88,74.1,0
45,1869-11-04T14:00:00,22.7,-88.1,74.7,0
45,1869-11-04T18:00:00,22.4,-87.9,75.4,0
45,1869-11-04T22:00:00,22.2,-87.7,75.9,0
45,1869-11-05T02:00:00,22.7,-87.9,75.7,0
45,1869-11-05T06:00:00,22.6,-87.7,76.1,0
45,1869-11-05T10:00:00,22.4,-87.6,75.4,0
45,1869-11-05T14:00:00,22.2,-87.4,75.9,0
45,1869-11-05T18:00:00,22,-87.2,76.8,0
45,1869-11-05T22:00:00,22,-86.8,76.5,0
45,1869-11-06T02:00:00,21.9,-86.4,75.9,0
45,1869-11-06T06:00:00,21.9,-86.1,76.5,0
45,1869-11-06T10:00:00,21.7,-85.9,76.8,0
45,1869-11-06T14:00:00,22.1,-86.1,77,0
45,1869-11-06T18:00:00,22.1,-85.9,77.2,0
45,1869-11-06T22:00:00,22.1,-85.6,76.8,0
45,1869-11-07T02:00:00,22.2,-85.3,76.8,0
45,1869-11-07T06:00:00,22.5,-85.5,76.5,0
45,1869-11-07T10:00:00,22.8,-85.6,75.9,0
45,1869-11-07T14:00:00,22.9,-85.3,74.7,0
45,1869-11-07T18:00:00,23.4,-84.9,74.7,0
45,1869-11-07T22:00:00,23.6,-84.6,74.7,0
45,1869-11-08T02:00:00,23.7,-84.2,74.1,0
45,1869-11-08T06:00:00,23.7,-83.8,73.2,0
45,1869-11-08T10:00:00,23.8,-83.8,72.9,0
45,1869-11-08T14:00:00,23.7,-83.5,72.9,0
45,1869-11-08T18:00:00,23.6,-83.1,73,0
45,1869-11-08T22:00:00,23.5,-82.6,72.3,0
45,1869-11-09T01:00:00,23.4,-82.1,68.2,0
45,1869-11-09T05:00:00,23.7,-82.2,67.8,0
45,1869-11-09T09:00:00,24,-82.2,67.8,0
45,1869-11-09T13:00:00,23.8,-81.7,66.9,0
45,1869-11-09T17:00:00,23.7,-81.3,69.6,0
45,1869-11-09T21:00:00,24.1,-81.4,71.1,0
45,1869-11-10T01:00:00,24,-81.2,71.8,0
45,1869-11-10T05:00:00,23.8,-81,71.8,0
45,1869-11-10T09:00:00,24.3,-80.7,71.8,0
45,1869-11-10T13:00:00,24.1,-80.5,72.1,0
45,1869-11-10T17:00:00,24.6,-80.3,73.2,0
45,1869-11-10T21:00:00,24.9,-80.2,73.6,0
45,1869-11-11T01:00:00,25.2,-80.1,73,0
45,1869-11-11T05:00:00,25.5,-80.1,72.9,0
45,1869-11-11T09:00:00,26,-80,73.2,0
45,1869-11-11T13:00:00,26.4,-79.9,73.9,0
45,1869-11-11T17:00:00,27,-79.8,78.3,0
45,1869-11-11T21:00:00,27.2,-79.7,78.3,0
45,1869-11-12T01:00:00,27.5,-79.4,76.8,0
45,1869-11-12T05:00:00,27.9,-79.1,76.8,0
45,1869-11-12T09:00:00,28.2,-78.7,76.8,0
45,1869-11-12T13:00:00,28.6,-78.4,76.1,0
45,1869-11-12T17:00:00,28.8,-77.8,75,0
45,1869-11-12T21:00:00,28.8,-77.3,74.1,0
45,1869-11-13T01:00:00,28.9,-76.8,70.5,0
45,1869-11-13T05:00:00,28.9,-76.3,69.6,0
45,1869-11-13T09:00:00,28.8,-75.9,69.3,0
45,1869-11-13T13:00:00,28.8,-75.5,69.6,0
45,1869-11-13T17:00:00,28.7,-75.2,69.6,0
45,1869-11-13T21:00:00,28.8,-74.9,70,0
45,1869-11-14T01:00:00,28.8,-74.6,70,0
45,1869-11-14T05:00:00,28.7,-74.4,69.6,0
45,1869-11-14T09:00:00,28.7,-74.4,69.6,0
45,1869-11-14T13:00:00,28.8,-74.4,69.6,0
45,1869-11-14T17:00:00,28.9,-74.4,69.6,0
45,1869-11-14T21:00:00,29,-74.1,71.8,0
45,1869-11-15T01:00:00,29.1,-73.6,72.1,0
45,1869-11-15T05:00:00,29.2,-73.1,71.4,0
45,1869-11-15T09:00:00,29.2,-72.4,71.4,0
45,1869-11-15T13:00:00,29.3,-71.9,71.6,0
45,1869-11-15T17:00:00,29.4,-71.4,75.9,0
45,1869-11-15T21:00:00,29.4,-71.1,75.4,0
45,1869-11-16T01:00:00,29.4,-70.6,73.4,0
45,1869-11-16T05:00:00,29.5,-70.2,71.8,0
45,1869-11-16T09:00:00,29.5,-69.8,70.7,0
45,1869-11-16T13:00:00,29.5,-69.4,70,0
45,1869-11-16T17:00:00,29.6,-69,70,0
45,1869-11-16T21:00:00,29.7,-68.4,70,0
45,1869-11-17T01:00:00,29.7,-67.9,69.6,0
45,1869-11-17T04:00:00,29.8,-67.4,69.3,0
45,1869-11-17T08:00:00,29.9,-66.7,68.7,0
45,1869-11-18T04:00:00,29.9,-64.3,67.5,0
45,1869-11-18T08:00:00,29.8,-64.2,67.1,0
45,1869-11-18T12:00:00,29.5,-64.2,67.5,0
45,1869-11-18T16:00:00,29.7,-64,68.7,0
45,1869-11-18T20:00:00,29.9,-63.7,71.4,0
45,1869-11-17T12:00:00,30,-66.1,69.8,0
45,1869-11-17T16:00:00,30.1,-65.5,68.7,0
45,1869-11-17T20:00:00,30.1,-65,67.8,0
45,1869-11-18T00:00:00,30,-64.6,67.8,0
45,1869-11-19T00:00:00,30,-63.4,70.7,0
45,1869-11-19T04:00:00,30.1,-63.1,69.6,0
45,1869-11-19T08:00:00,30.2,-62.8,69.6,0
45,1869-11-19T12:00:00,30.3,-62.3,71.1,0
45,1869-11-19T16:00:00,30.4,-61.9,73,0
45,1869-11-19T20:00:00,30.4,-61.4,71.4,0
45,1869-11-20T00:00:00,30.5,-61.1,71.2,0
45,1869-11-20T04:00:00,30.6,-60.7,72.3,0
45,1869-11-20T08:00:00,30.7,-60.2,72.3,0
45,1869-11-20T12:00:00,30.8,-59.9,74.1,0
45,1869-11-20T16:00:00,30.9,-59.5,75.4,0
45,1869-11-20T20:00:00,30.9,-59.2,74.7,0
45,1869-11-21T00:00:00,30.9,-59.2,72.9,0
45,1869-11-21T04:00:00,31,-59.1,72.9,0
1320245,1880-01-24T21:00:00,35.4,-72.12,57.9,
8097,1877-01-04T04:00:00,22.58,-60.05,66.2,11
8097,1877-01-04T08:00:00,22.67,-60.17,66.2,11
8097,1877-01-04T09:00:00,22.72,-60.25,68,11
8097,1877-01-04T12:00:00,22.85,-60.48,70.7,11
8097,1877-01-04T15:00:00,22.92,-60.62,73.4,11
8097,1877-01-04T16:00:00,22.93,-60.67,74.5,11
8097,1877-01-04T20:00:00,23.02,-60.85,68,11
8097,1877-01-05T00:00:00,23.1,-61.03,66.2,11
8097,1877-01-05T04:00:00,23.18,-61.22,66.2,11
8097,1877-01-05T08:00:00,23.25,-61.4,69.8,11
8097,1877-01-05T09:00:00,23.25,-61.45,71.8,11
8097,1877-01-05T12:00:00,23.33,-61.58,74.5,11
8097,1877-01-05T15:00:00,23.5,-61.82,74.7,11
8097,1877-01-05T16:00:00,23.55,-61.9,71.6,11
8097,1877-01-05T20:00:00,23.77,-62.2,68,11
8097,1877-01-06T00:00:00,24,-62.5,66.2,11
8097,1877-01-06T04:00:00,24.2,-63.03,65.8,11
8097,1877-01-06T08:00:00,24.42,-63.58,66.2,11
8097,1877-01-06T09:00:00,24.48,-63.72,68,11
8097,1877-01-06T12:00:00,24.7,-64.1,69.8,11
8097,1877-01-06T15:00:00,24.75,-64.42,69.1,11
8097,1877-01-06T16:00:00,24.77,-64.52,68,11
8097,1877-01-06T20:00:00,24.83,-64.93,66.2,11
8097,1877-01-07T00:00:00,25.92,-65.33,64.4,11
8097,1877-01-07T04:00:00,26.28,-65.75,63.7,11
8097,1877-01-07T08:00:00,26.67,-66.17,65.7,11
8097,1877-01-07T09:00:00,26.78,-66.32,67.1,11
8097,1877-01-07T12:00:00,27.15,-66.77,68,11
8097,1877-01-07T15:00:00,27.47,-67.1,67.5,11
8097,1877-01-07T16:00:00,27.57,-67.22,67.3,11
8097,1877-01-07T20:00:00,28,-67.67,64.4,11
8097,1877-01-08T00:00:00,28.17,-67.87,63.9,11
8097,1877-01-08T04:00:00,28.33,-68.07,64.4,11
8097,1877-01-08T08:00:00,28.5,-68.25,64,11
8097,1877-01-08T09:00:00,28.55,-68.28,64.4,11
8097,1877-01-08T12:00:00,28.68,-68.37,66.2,11
8097,1877-01-08T15:00:00,28.98,-68.73,66.6,11
8097,1877-01-08T16:00:00,29.08,-68.87,65.8,11
8097,1877-01-08T20:00:00,29.48,-69.38,63.5,11
8097,1877-01-09T00:00:00,29.9,-69.92,62.1,11
8097,1877-01-03T12:00:00,22.23,-59.08,73,11
8097,1877-01-03T15:00:00,22.3,-59.3,74.8,11
8097,1877-01-03T16:00:00,22.32,-59.37,73.4,11
8097,1877-01-03T20:00:00,22.42,-59.65,69.8,11
8097,1877-01-04T00:00:00,22.5,-59.92,66.9,11
8097,1877-01-09T04:00:00,30.32,-70.33,62.1,11
8097,1877-01-09T08:00:00,30.75,-70.77,61.7,11
8097,1877-01-09T09:00:00,30.87,-70.92,60.8,11
8097,1877-01-09T12:00:00,31.23,-71.35,61.7,11
8097,1877-01-09T15:00:00,31.47,-71.63,60.8,11
8097,1877-01-09T16:00:00,31.55,-71.73,61.2,11
8097,1877-01-09T20:00:00,31.87,-72.12,60.8,11
8097,1877-01-10T00:00:00,32.2,-72.5,60.8,11
8097,1877-01-10T04:00:00,32.63,-72.75,60.4,11
8097,1877-01-10T08:00:00,33.08,-73,59.7,11
8097,1877-01-10T09:00:00,33.22,-73.13,59.4,11
8097,1877-01-10T12:00:00,33.6,-73.52,60.1,11
8097,1877-01-10T15:00:00,33.85,-73.63,57.2,11
8097,1877-01-10T16:00:00,33.93,-73.67,56.1,11
8097,1877-01-10T20:00:00,34.27,-73.82,51.1,11
8097,1877-01-11T00:00:00,34.6,-74,49.3,11
8097,1877-01-11T04:00:00,34.63,-73.97,46.4,11
8097,1877-01-11T08:00:00,34.65,-73.93,48.7,11
8097,1877-01-11T09:00:00,34.7,-73.97,49.1,11
8097,1877-01-11T12:00:00,34.85,-74.07,51.1,11
8097,1877-01-11T15:00:00,35.25,-74.17,50,11
8097,1877-01-11T16:00:00,35.38,-74.2,57.6,11
8097,1877-01-11T20:00:00,35.92,-74.33,51.4,11
8097,1877-01-12T00:00:00,36.43,-74.68,48.2,11
8097,1877-01-12T04:00:00,36.67,-75.03,46.4,11
8097,1877-01-12T06:00:00,36.78,-75.2,42.8,11
8097,1877-01-12T08:00:00,36.88,-75.38,41.7,11
8097,1877-01-12T09:00:00,36.9,-75.52,42.8,11
8097,1877-01-12T12:00:00,36.97,-75.93,49.6,11
8097,1877-01-12T15:00:00,37.03,-76.17,42.8,11
8097,1877-01-12T16:00:00,37.13,-76.33,42.4,11
8097,1877-01-12T20:00:00,37.13,-76.33,40.1,11
8097,1877-01-13T00:00:00,37.13,-76.33,42.8,11
8097,1877-01-13T04:00:00,37.13,-76.33,41,11
8097,1877-01-13T08:00:00,37.13,-76.33,41.4,11
8097,1877-01-13T09:00:00,37.1,-76.35,42.8,11
8097,1877-01-13T12:00:00,36.85,-76.32,43.2,11
8097,1877-03-21T08:00:00,36.85,-76.32,43.2,11
8097,1877-03-21T09:00:00,36.87,-76.37,46.8,11
8097,1877-03-21T12:00:00,37.02,-75.78,50,11
8097,1877-03-21T15:00:00,37.3,-75.42,47.7,11
8097,1877-03-21T16:00:00,37.42,-75.3,48.2,11
8097,1877-03-21T20:00:00,37.92,-74.85,46.4,11
8097,1877-03-22T00:00:00,38.37,-74.47,47.1,11
8097,1877-03-22T04:00:00,38.68,-74.38,40.5,11
8097,1877-03-22T08:00:00,38.93,-74.12,41,11
8097,1877-03-22T09:00:00,39.02,-74.08,41.7,11
8097,1877-03-22T12:00:00,39.28,-73.97,41,11
8097,1877-03-22T15:00:00,39.62,-73.88,40.6,11
8097,1877-03-22T16:00:00,39.68,-73.88,40.1,11
8097,1877-03-22T20:00:00,39.97,-73.88,39.2,11
8097,1877-03-23T00:00:00,40.45,-73.9,39.2,11
8097,1877-03-23T04:00:00,40.5,-73.95,40.1,11
8097,1877-03-23T08:00:00,40.5,-73.95,37.4,11
8097,1877-03-23T09:00:00,40.5,-73.95,41,11
8097,1877-03-23T12:00:00,40.6,-74.02,46.4,11
8097,1877-03-23T15:00:00,40.7,-74.03,48.7,11
8097,1877-03-23T16:00:00,40.7,-74.03,48.2,11
8097,1877-03-23T20:00:00,40.7,-74.03,46,11
8097,1877-03-24T00:00:00,40.7,-74.03,41,11
8097,1877-05-18T04:00:00,39.93,-71.23,50.9,11
8097,1877-05-18T08:00:00,39.72,-70.42,50.9,11
8097,1877-05-18T09:00:00,39.72,-70.28,53.6,11
8097,1877-05-18T12:00:00,39.75,-69.88,56.1,11
8097,1877-05-18T15:00:00,39.35,-69.8,58.5,11
8097,1877-05-18T16:00:00,39.27,-69.77,57.2,11
8097,1877-05-18T20:00:00,39.35,-69.2,53.6,11
8097,1877-05-19T00:00:00,39.45,-68.45,55.4,11
8097,1877-05-19T04:00:00,39.57,-67.58,57.2,11
8097,1877-05-19T08:00:00,39.67,-67.07,57.2,11
8097,1877-05-19T09:00:00,39.73,-67,57.6,11
8097,1877-05-19T12:00:00,39.92,-65.77,52.7,11
8097,1877-05-20T20:00:00,39.98,-62.82,53.6,11
8097,1877-05-21T00:00:00,39.83,-62.7,51.8,11
8097,1877-05-21T04:00:00,39.8,-62.6,53.6,11
8097,1877-05-21T08:00:00,39.77,-62.5,55.8,11
8097,1877-05-21T09:00:00,39.73,-62.45,56.1,11
8097,1877-05-21T12:00:00,39.65,-62.35,57.2,11
8097,1877-05-21T15:00:00,39.4,-61.9,57.2,11
8097,1877-05-21T16:00:00,39.33,-61.75,57.2,11
8097,1877-05-21T20:00:00,39,-61.17,56.5,11
8097,1877-05-22T00:00:00,38.95,-60.85,55,11
8097,1877-05-22T04:00:00,39.02,-60.5,55.4,11
8097,1877-05-22T08:00:00,39.12,-60.13,55.4,11
8097,1877-05-22T09:00:00,39.13,-60.02,56.3,11
8097,1877-05-22T12:00:00,39.17,-59.68,57.9,11
8097,1877-05-22T15:00:00,39.3,-59.32,51.8,11
8097,1877-05-22T16:00:00,39.33,-59.2,51.4,11
8097,1877-05-17T08:00:00,40.7,-74.03,64.4,11
8097,1877-05-17T09:00:00,40.7,-74.03,65.8,11
8097,1877-05-17T12:00:00,40.47,-73.97,64.4,11
8097,1877-05-17T15:00:00,40.42,-73.67,59.9,11
8097,1877-05-17T16:00:00,40.38,-73.72,59,11
8097,1877-05-17T20:00:00,40.3,-72.77,53.6,11
8097,1877-05-18T00:00:00,40.2,-71.97,51.3,11
