STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SEA_SURF_TEMP
6584,1864-04-14T12:00:00,34.85,-70.67,,64.6
62030790,1864-04-14T13:00:00,34.5,-70.5,,64.6
6584,1864-04-14T14:00:00,34.87,-70.83,,64.6
6584,1864-04-14T15:00:00,34.88,-70.9,,63.9
6584,1864-04-14T16:00:00,34.9,-70.98,,63.9
62030790,1864-04-14T17:00:00,34.5,-70.5,,64.6
6584,1864-04-14T18:00:00,34.92,-71.15,,65.7
6584,1864-04-14T20:00:00,34.95,-71.3,,65.7
62030790,1864-04-14T21:00:00,34.5,-70.5,,65.7
6584,1864-04-14T22:00:00,34.97,-71.47,,65.7
6584,1864-04-15T00:00:00,34.98,-71.63,,65.7
62030790,1864-04-15T01:00:00,34.5,-71.5,,65.7
6584,1864-04-15T02:00:00,35.12,-71.82,,72.5
6584,1864-04-15T04:00:00,35.27,-72,,72.5
62030790,1864-04-15T05:00:00,34.5,-71.5,,65.7
6584,1864-04-15T06:00:00,35.43,-72.18,,65.7
6584,1864-04-15T08:00:00,35.58,-72.35,,65.7
6584,1864-04-15T09:00:00,35.62,-72.45,,66.9
62030790,1864-04-15T09:00:00,35.5,-72.5,,72.5
6584,1864-04-15T10:00:00,35.68,-72.53,,66.9
6584,1864-04-15T12:00:00,35.83,-72.72,,67.3
62030790,1864-04-15T13:00:00,35.5,-72.5,,65.7
6584,1864-04-15T14:00:00,35.92,-72.9,,68
6584,1864-04-15T15:00:00,35.97,-73,,69.1
6584,1864-04-15T16:00:00,36.02,-73.1,,69.1
62030790,1864-04-15T17:00:00,35.5,-72.5,,67.3
6584,1864-04-15T18:00:00,36.1,-73.3,,69.1
6584,1864-04-15T20:00:00,36.18,-73.48,,51.1
62030790,1864-04-15T21:00:00,36.5,-73.5,,69.1
6584,1864-04-15T22:00:00,36.28,-73.67,,51.1
6584,1864-04-16T00:00:00,36.37,-73.87,,50
62030790,1864-04-16T01:00:00,36.5,-73.5,,51.1
6584,1864-04-16T02:00:00,36.43,-74.1,,51.1
6584,1864-04-16T04:00:00,36.48,-74.33,,51.1
62030790,1864-04-16T05:00:00,36.5,-73.5,,50
6584,1864-04-16T06:00:00,36.53,-74.57,,52.2
6584,1864-04-16T08:00:00,36.6,-74.8,,52.2
6584,1864-04-16T09:00:00,36.65,-75.02,,52.2
62030790,1864-04-16T09:00:00,36.5,-74.5,,51.1
6584,1864-04-16T10:00:00,36.7,-75.23,,52.2
6584,1864-04-16T12:00:00,36.78,-75.65,,52.2
62030790,1864-04-16T13:00:00,36.5,-74.5,,52.2
6584,1864-04-16T14:00:00,36.8,-75.63,,51.1
6584,1864-04-16T15:00:00,36.8,-75.62,,51.1
6584,1864-04-16T16:00:00,36.8,-75.6,,51.1
62030790,1864-04-16T17:00:00,36.5,-75.5,,52.2
6584,1864-04-16T18:00:00,36.82,-75.58,,51.1
6584,1864-04-16T20:00:00,36.83,-75.55,,51.1
62030790,1864-04-16T21:00:00,36.5,-75.5,,51.1
6584,1864-04-16T22:00:00,36.85,-75.53,,51.1
6584,1864-04-17T00:00:00,36.85,-75.5,,51.1
62030790,1864-04-17T01:00:00,36.5,-75.5,,51.1
6584,1864-04-17T02:00:00,36.87,-75.48,,51.1
6584,1864-04-17T04:00:00,36.83,-75.35,,51.1
62030790,1864-04-17T05:00:00,36.5,-75.5,,51.1
6584,1864-04-17T06:00:00,36.78,-75.22,,51.1
6584,1864-04-17T08:00:00,36.75,-75.1,,51.1
6584,1864-04-17T09:00:00,36.73,-75.03,,51.1
62030790,1864-04-17T09:00:00,36.5,-75.5,,51.1
6584,1864-04-17T10:00:00,36.7,-74.97,,51.1
6584,1864-04-17T12:00:00,36.67,-74.83,,51.1
62030790,1864-04-17T13:00:00,36.5,-75.5,,51.1
6584,1864-04-17T14:00:00,36.85,-74.8,,51.1
6584,1864-04-17T15:00:00,36.93,-74.78,,51.1
62030790,1864-04-17T17:00:00,36.5,-74.5,,51.1
6584,1864-04-17T18:00:00,37.22,-74.73,,50
6584,1864-04-17T20:00:00,37.4,-74.68,,50
6584,1864-04-17T22:00:00,37.58,-74.65,,50
6584,1864-04-18T00:00:00,37.77,-74.62,,46.6
62030790,1864-04-18T01:00:00,37.5,-74.5,,50
6584,1864-04-18T02:00:00,37.95,-74.58,,45.5
6584,1864-04-18T04:00:00,38.12,-74.53,,47.7
62030790,1864-04-18T05:00:00,37.5,-74.5,,46.6
6584,1864-04-18T06:00:00,38.3,-74.5,,47.7
6584,1864-04-18T08:00:00,38.48,-74.47,,48.9
6584,1864-04-18T09:00:00,38.57,-74.43,,48.9
62030790,1864-04-18T09:00:00,38.5,-74.5,,47.7
6584,1864-04-18T10:00:00,38.65,-74.42,,51.1
6584,1864-04-18T12:00:00,38.83,-74.38,,47.7
62030790,1864-04-18T13:00:00,38.5,-74.5,,48.9
6584,1864-04-18T14:00:00,39.08,-74.23,,46.6
6584,1864-04-18T15:00:00,39.2,-74.17,,45.5
6584,1864-04-18T16:00:00,39.33,-74.1,,44.4
62030790,1864-04-18T17:00:00,38.5,-74.5,,47.7
6584,1864-04-18T18:00:00,39.58,-73.95,,44.4
6584,1864-04-18T20:00:00,39.65,-73.9,,44.4
62030790,1864-04-18T21:00:00,39.5,-74.5,,44.4
6584,1864-04-18T22:00:00,39.73,-73.85,,44.4
6584,1864-04-19T00:00:00,39.8,-73.8,,44.4
62030790,1864-04-19T01:00:00,39.5,-73.5,,44.4
62030790,1864-04-19T05:00:00,39.5,-73.5,,44.4
6584,1864-05-18T00:00:00,40.05,-73.3,55.4,55.6
6584,1864-05-18T02:00:00,40.05,-73.27,56.1,55.6
62030790,1864-05-18T05:00:00,40.5,-73.5,61.2,55.6
62030790,1864-05-18T09:00:00,40.5,-73.5,60.6,
62030790,1864-05-18T13:00:00,40.5,-73.5,60.8,
62030790,1864-05-18T17:00:00,40.5,-73.5,62.4,
62030790,1864-05-18T21:00:00,39.5,-73.5,64.6,
62030790,1864-05-19T01:00:00,39.5,-73.5,60.1,
62030790,1864-05-19T05:00:00,39.5,-73.5,59,
6584,1864-05-19T08:00:00,39.8,-72.93,53.6,55.6
6584,1864-05-19T09:00:00,39.83,-72.97,53.6,55.6
62030790,1864-05-19T09:00:00,39.5,-72.5,59,
6584,1864-05-19T10:00:00,39.87,-72.98,53.6,55.6
6584,1864-05-19T12:00:00,39.92,-73.03,53.6,55.6
62030790,1864-05-19T13:00:00,39.5,-72.5,59,55.6
6584,1864-05-19T14:00:00,39.92,-73.02,53.6,55.6
6584,1864-05-19T15:00:00,39.92,-73,53.1,55.6
6584,1864-05-19T16:00:00,39.92,-73,53.1,54.5
62030790,1864-05-19T17:00:00,39.5,-73.5,59,55.6
6584,1864-05-19T18:00:00,39.92,-72.98,53.1,54.5
6584,1864-05-19T20:00:00,39.92,-72.97,53.1,53.4
62030790,1864-05-19T21:00:00,39.5,-73.5,58.3,54.5
6584,1864-05-19T22:00:00,39.92,-72.95,53.1,53.4
6584,1864-05-20T00:00:00,39.93,-72.93,53.1,53.4
62030790,1864-05-20T01:00:00,39.5,-72.5,58.3,53.4
6584,1864-05-20T02:00:00,39.93,-72.9,49.1,53.4
6584,1864-05-20T04:00:00,39.93,-72.88,49.1,53.4
62030790,1864-05-20T05:00:00,39.5,-72.5,58.3,53.4
6584,1864-05-20T06:00:00,39.93,-72.87,48.6,53.4
6584,1864-05-20T08:00:00,39.93,-72.85,48.7,53.4
6584,1864-05-20T09:00:00,39.93,-72.85,54.9,53.4
62030790,1864-05-20T09:00:00,39.5,-72.5,53.4,53.4
6584,1864-05-20T10:00:00,39.93,-72.83,54.9,53.8
6584,1864-05-20T12:00:00,39.93,-72.82,55,54.5
62030790,1864-05-20T13:00:00,39.5,-72.5,52.9,53.4
6584,1864-05-20T14:00:00,39.97,-72.88,55,55.6
6584,1864-05-20T15:00:00,39.98,-72.93,54.9,55.6
6584,1864-05-20T16:00:00,40,-72.97,54.9,54.5
62030790,1864-05-20T17:00:00,39.5,-72.5,60.8,54.5
6584,1864-05-20T18:00:00,40.03,-73.03,54.5,53.4
6584,1864-05-20T20:00:00,40.07,-73.1,54.5,53.4
62030790,1864-05-20T21:00:00,40.5,-72.5,60.6,54.5
6584,1864-05-20T22:00:00,40.1,-73.18,54.5,52.7
6584,1864-05-21T00:00:00,40.13,-73.25,54.5,52.7
62030790,1864-05-21T01:00:00,40.5,-73.5,60.1,53.4
6584,1864-05-21T02:00:00,40.15,-73.32,53.6,52.7
6584,1864-05-21T04:00:00,40.18,-73.4,53.6,52.7
62030790,1864-05-21T05:00:00,40.5,-73.5,60.1,52.7
6584,1864-05-21T06:00:00,40.22,-73.47,53.6,53.8
6584,1864-05-21T08:00:00,40.25,-73.53,53.1,53.8
6584,1864-05-21T09:00:00,40.27,-73.57,54.5,53.4
62030790,1864-05-21T09:00:00,40.5,-73.5,59,52.7
6584,1864-05-21T10:00:00,40.28,-73.62,55,52.7
6584,1864-05-21T12:00:00,40.32,-73.68,55.2,53.4
62030790,1864-05-21T13:00:00,40.5,-73.5,58.3,53.8
6584,1864-05-21T14:00:00,40.32,-73.4,55,52.7
6584,1864-05-21T15:00:00,40.32,-73.27,55.2,52.7
6584,1864-05-21T16:00:00,40.32,-73.12,55.2,53.4
62030790,1864-05-21T17:00:00,40.5,-73.5,61,53.4
6584,1864-05-21T18:00:00,40.33,-72.83,55.6,53.4
6584,1864-05-21T20:00:00,40.33,-72.57,57.2,52.7
62030790,1864-05-21T21:00:00,40.5,-73.5,61,53.4
6584,1864-05-21T22:00:00,40.33,-72.28,56.3,52.7
6584,1864-05-22T00:00:00,40.33,-72,56.3,52.7
62030790,1864-05-22T01:00:00,40.5,-72.5,63.5,52.7
6584,1864-05-22T02:00:00,40.33,-71.72,56.3,52.7
6584,1864-05-22T04:00:00,40.33,-71.43,56.1,52.7
62030790,1864-05-22T05:00:00,40.5,-72.5,62.4,52.7
6584,1864-05-22T06:00:00,40.33,-71.17,55.2,54.5
6584,1864-05-22T08:00:00,40.35,-70.88,52.5,56.1
6584,1864-05-22T09:00:00,40.35,-70.73,52.5,56.7
62030790,1864-05-22T09:00:00,40.5,-71.5,62.1,52.7
6584,1864-05-22T10:00:00,40.35,-70.6,53.2,53.4
6584,1864-05-22T12:00:00,40.35,-70.32,54,50
62030790,1864-05-22T13:00:00,40.5,-70.5,57.6,56.1
6584,1864-05-22T14:00:00,40.47,-70.13,52.7,48.9
6584,1864-05-22T15:00:00,40.52,-70.05,52.7,48.9
6584,1864-05-22T16:00:00,40.58,-69.97,52.7,48.9
62030790,1864-05-22T17:00:00,40.5,-70.5,59.4,50
6584,1864-05-22T18:00:00,40.7,-69.78,51.3,48.9
6584,1864-05-22T20:00:00,40.8,-69.62,50.9,48.9
62030790,1864-05-22T21:00:00,40.5,-69.5,57.9,48.9
6584,1864-05-22T22:00:00,40.92,-69.43,48.7,48.9
6584,1864-05-23T00:00:00,41.03,-69.27,48.9,48.9
62030790,1864-05-23T01:00:00,40.5,-69.5,55.6,48.9
62030790,1864-05-23T05:00:00,41.5,-69.5,53.1,48.9
6584,1864-05-23T08:00:00,41.68,-69.4,48,46.6
6584,1864-05-23T09:00:00,41.77,-69.53,50,46.6
62030791,1864-05-23T09:00:00,41.5,-69.5,53.4,
6584,1864-05-23T10:00:00,41.83,-69.65,50,46.6
6584,1864-05-23T12:00:00,42,-69.88,52.7,48.9
62030791,1864-05-23T13:00:00,41.5,-69.5,52,46.6
6584,1864-05-23T14:00:00,42.03,-70.02,52.9,48.9
6584,1864-05-23T15:00:00,42.07,-70.07,52.9,48.9
6584,1864-05-23T16:00:00,42.08,-70.13,52.9,48.9
62030791,1864-05-23T17:00:00,42.5,-69.5,57.9,48.9
62030791,1864-05-23T21:00:00,42.5,-70.5,58.1,48.9
6584,1864-06-17T00:00:00,42.22,-69.5,59.9,53.4
6584,1864-06-17T02:00:00,42.2,-69.28,59.9,53.4
6584,1864-06-17T04:00:00,42.18,-69.05,59.9,53.4
62030791,1864-06-17T05:00:00,42.5,-69.5,66.9,53.4
6584,1864-06-17T06:00:00,42.17,-68.82,57.2,53.4
6584,1864-06-17T08:00:00,42.13,-68.58,54.5,53.4
6584,1864-06-17T09:00:00,42.13,-68.47,54.5,53.4
62030791,1864-06-17T09:00:00,42.5,-69.5,66.9,53.4
6584,1864-06-17T10:00:00,42.12,-68.35,53.6,52.2
6584,1864-06-17T12:00:00,42.1,-68.12,53.6,52.2
62030791,1864-06-17T13:00:00,42.5,-68.5,60.1,53.4
6584,1864-06-17T14:00:00,42.17,-67.85,54.3,52.2
6584,1864-06-17T15:00:00,42.22,-67.72,54,51.1
6584,1864-06-17T16:00:00,42.25,-67.57,54,51.1
62030791,1864-06-17T17:00:00,42.5,-68.5,59,52.2
6584,1864-06-17T18:00:00,42.33,-67.3,54,51.1
6584,1864-06-17T20:00:00,42.4,-67.03,53.8,51.1
62030791,1864-06-17T20:00:00,42.5,-67.5,59.4,51.1
6584,1864-06-17T22:00:00,42.4,-67,53.2,51.1
6584,1864-06-18T00:00:00,42.42,-66.97,52.2,50
62030791,1864-06-18T00:00:00,42.5,-67.5,59.2,51.1
6584,1864-06-18T02:00:00,42.4,-66.85,52.2,50
6584,1864-06-18T04:00:00,42.38,-66.73,52.5,50
62030791,1864-06-18T04:00:00,42.5,-66.5,57.2,50
6584,1864-06-18T06:00:00,42.37,-66.6,51.8,50.4
6584,1864-06-18T08:00:00,42.35,-66.48,51.8,50.4
62030791,1864-06-18T08:00:00,42.5,-66.5,57.6,50
6584,1864-06-18T09:00:00,42.35,-66.52,53.4,50.4
6584,1864-06-18T10:00:00,42.35,-66.57,54.1,51.1
6584,1864-06-18T12:00:00,42.35,-66.63,56.8,52.2
62030791,1864-06-18T12:00:00,42.5,-66.5,56.7,50.4
6584,1864-06-18T14:00:00,42.32,-66.53,58.8,51.1
6584,1864-06-18T15:00:00,42.3,-66.47,59,51.1
6584,1864-06-18T16:00:00,42.28,-66.42,58.3,51.1
62030791,1864-06-18T16:00:00,42.5,-66.5,63,52.2
6584,1864-06-18T18:00:00,42.25,-66.32,57.2,51.1
6584,1864-06-18T20:00:00,42.22,-66.22,53.1,51.1
62030791,1864-06-18T20:00:00,42.5,-66.5,64.8,51.1
6584,1864-06-18T22:00:00,42.18,-66.1,52.9,51.1
6584,1864-06-19T00:00:00,42.15,-66,52.7,51.1
62030791,1864-06-19T00:00:00,42.5,-66.5,58.3,51.1
6584,1864-06-19T02:00:00,42.13,-65.9,51.8,51.1
6584,1864-06-19T04:00:00,42.1,-65.78,51.8,51.1
62030791,1864-06-19T04:00:00,42.5,-66.5,57.9,51.1
6584,1864-06-19T06:00:00,42.07,-65.68,54.5,51.1
6584,1864-06-19T08:00:00,42.03,-65.58,56.3,51.1
62030791,1864-06-19T08:00:00,42.5,-65.5,56.7,51.1
6584,1864-06-19T09:00:00,42.02,-65.53,56.7,51.1
6584,1864-06-19T10:00:00,42,-65.47,56.1,51.1
6584,1864-06-19T12:00:00,41.97,-65.37,59.7,52.2
62030791,1864-06-19T12:00:00,42.5,-65.5,62.4,51.1
6584,1864-06-19T14:00:00,41.97,-65.3,59.7,52.2
6584,1864-06-19T15:00:00,41.97,-65.27,59.7,53.4
6584,1864-06-19T16:00:00,41.97,-65.25,59.9,54.5
62030791,1864-06-19T16:00:00,41.5,-65.5,66.6,52.2
6584,1864-06-19T18:00:00,41.97,-65.18,59.9,54.5
6584,1864-06-19T20:00:00,41.95,-65.12,57.2,52.2
62030791,1864-06-19T20:00:00,41.5,-65.5,66.9,54.5
6584,1864-06-19T22:00:00,41.95,-65.07,56.3,51.1
6584,1864-06-20T00:00:00,41.95,-65,56.3,50
62030791,1864-06-20T00:00:00,41.5,-65.5,63.5,52.2
6584,1864-06-20T02:00:00,41.95,-64.95,54.7,50
6584,1864-06-20T04:00:00,41.95,-64.9,53.6,50
62030791,1864-06-20T04:00:00,41.5,-65.5,62.4,50
6584,1864-06-20T06:00:00,41.95,-64.85,52.7,50
6584,1864-06-20T08:00:00,41.95,-64.8,54.5,50
62030791,1864-06-20T08:00:00,41.5,-64.5,59,50
6584,1864-06-20T09:00:00,41.93,-64.8,54.1,50
6584,1864-06-20T10:00:00,41.93,-64.8,54.1,50
6584,1864-06-20T12:00:00,41.92,-64.8,54.3,50
62030791,1864-06-20T12:00:00,41.5,-64.5,60.1,50
6584,1864-06-20T14:00:00,41.87,-64.8,57.2,51.1
6584,1864-06-20T15:00:00,41.83,-64.82,59,52.2
6584,1864-06-20T16:00:00,41.82,-64.82,57.2,52.2
62030791,1864-06-20T16:00:00,41.5,-64.5,59.9,50
6584,1864-06-20T18:00:00,41.77,-64.52,56.3,52.2
6584,1864-06-20T20:00:00,41.7,-64.22,55.8,52.2
62030791,1864-06-20T20:00:00,41.5,-64.5,63.5,52.2
6584,1864-06-20T22:00:00,41.65,-63.92,55,52.2
6584,1864-06-21T00:00:00,41.6,-63.62,55,52.2
62030791,1864-06-21T00:00:00,41.5,-64.5,61.7,52.2
6584,1864-06-21T02:00:00,41.62,-63.57,52.7,52.2
6584,1864-06-21T04:00:00,41.63,-63.53,51.8,50
62030791,1864-06-21T04:00:00,41.5,-63.5,60.8,52.2
6584,1864-06-21T06:00:00,41.63,-63.5,52.2,48.9
6584,1864-06-21T08:00:00,41.65,-63.45,52.2,49.3
62030791,1864-06-21T08:00:00,41.5,-63.5,56.7,50
6584,1864-06-21T09:00:00,41.63,-63.37,51.8,49.3
6584,1864-06-21T10:00:00,41.6,-63.3,50.9,50
6584,1864-06-21T12:00:00,41.55,-63.13,50,50
62030791,1864-06-21T12:00:00,41.5,-63.5,57.2,49.3
6584,1864-06-21T14:00:00,41.5,-62.93,48.2,50
6584,1864-06-21T15:00:00,41.48,-62.83,49.1,50
6584,1864-06-21T16:00:00,41.47,-62.73,49.1,50
62030791,1864-06-21T16:00:00,41.5,-63.5,54.5,50
6584,1864-06-21T18:00:00,41.42,-62.55,49.1,50
6584,1864-06-21T20:00:00,41.38,-62.35,52,61.2
62030791,1864-06-21T20:00:00,41.5,-62.5,53.4,50
6584,1864-06-21T22:00:00,41.33,-62.15,52.3,61.2
6584,1864-06-22T00:00:00,41.3,-61.95,52.2,61.2
62030791,1864-06-22T00:00:00,41.5,-62.5,57,61.2
6584,1864-06-22T02:00:00,41.25,-61.77,51.8,61.2
6584,1864-06-22T04:00:00,41.22,-61.57,52.7,61.2
62030791,1864-06-22T04:00:00,41.5,-61.5,57.2,61.2
6584,1864-06-22T06:00:00,41.17,-61.37,53.1,62.4
6584,1864-06-22T08:00:00,41.12,-61.17,53.4,62.4
62030791,1864-06-22T08:00:00,41.5,-61.5,57.9,61.2
6584,1864-06-22T09:00:00,41.08,-61.07,54.9,62.4
6584,1864-06-22T10:00:00,41.12,-60.97,56.5,63.5
6584,1864-06-22T12:00:00,41,-60.77,58.6,63.5
62030791,1864-06-22T12:00:00,41.5,-61.5,58.8,62.4
6584,1864-06-22T14:00:00,40.92,-60.73,61.5,63.5
6584,1864-06-22T15:00:00,40.87,-60.72,62.6,63.5
6584,1864-06-22T16:00:00,40.83,-60.7,63.9,63.5
62030791,1864-06-22T16:00:00,41.5,-60.5,65.3,63.5
6584,1864-06-22T18:00:00,40.77,-60.45,62.6,63.5
6584,1864-06-22T20:00:00,40.68,-60.2,61.5,63.5
62030791,1864-06-22T20:00:00,40.5,-60.5,71.8,63.5
6584,1864-06-22T22:00:00,40.6,-59.93,61.5,63.5
6584,1864-06-23T00:00:00,40.53,-59.68,61.7,67.3
62030791,1864-06-23T00:00:00,40.5,-60.5,68.9,63.5
6584,1864-06-23T02:00:00,40.47,-59.43,62.6,69.1
6584,1864-06-23T04:00:00,40.38,-59.17,61.7,70.2
62030791,1864-06-23T04:00:00,40.5,-59.5,69.1,67.3
6584,1864-06-23T06:00:00,40.3,-59.92,61.9,71.4
62030791,1864-06-23T08:00:00,40.5,-59.5,69.1,70.2
6036540,1866-12-31T00:00:00,37.5,-67.5,67.6,73.4
9954,1867-02-02T16:00:00,40.5,-61.5,53.1,60.1
38,1868-06-25T00:00:00,17.1,-59.4,77,78.6
38,1868-06-25T04:00:00,17.1,-59.9,77,78.1
38,1868-06-25T08:00:00,17,-60.4,77.2,79
38,1868-06-25T12:00:00,17,-60.9,78.4,79.2
38,1868-06-25T16:00:00,16.9,-61.4,,
38,1868-06-25T20:00:00,16.8,-61.9,82.6,80.4
38,1868-07-13T00:00:00,18.7,-66.6,79.9,80.4
38,1868-07-13T04:00:00,18.9,-67,79.2,80.2
38,1868-07-13T08:00:00,19,-67.4,78.1,79.9
38,1868-07-13T13:00:00,19.1,-67.8,82.2,80.6
38,1868-07-13T17:00:00,19.3,-68.2,82.6,79.9
38,1868-07-13T21:00:00,19.4,-68.6,81.5,80.8
38,1868-07-14T01:00:00,19.5,-69.1,78.6,80.8
38,1868-07-14T05:00:00,19.6,-69.5,79.7,80.4
38,1868-07-14T09:00:00,19.8,-69.9,79.9,80.2
38,1868-07-14T13:00:00,19.8,-70.4,81.5,79.9
38,1868-08-06T17:00:00,20.1,-70.5,,
38,1868-08-06T21:00:00,20.2,-70.5,81.5,80.6
38,1868-08-07T01:00:00,20.3,-70.4,79.2,80.6
38,1868-08-07T05:00:00,20.4,-70.4,79.9,80.2
38,1868-08-07T09:00:00,20.5,-70.4,79.5,80.4
38,1868-08-07T13:00:00,20.6,-70.4,81.3,80.4
38,1868-08-07T17:00:00,20.7,-70.4,85.8,82.4
38,1868-08-07T21:00:00,21,-70.2,84.9,82.2
38,1868-08-08T01:00:00,21.3,-70,81.7,81
38,1868-08-08T05:00:00,21.6,-69.8,80.4,80.8
38,1868-08-08T09:00:00,22,-69.7,80.2,80.2
38,1868-08-08T13:00:00,22.3,-69.5,80.4,82
38,1868-08-08T17:00:00,22.6,-69.3,82.2,81.7
38,1868-08-08T21:00:00,22.9,-69.1,82.6,82.6
38,1868-08-09T01:00:00,23.3,-68.9,79.2,81
38,1868-08-09T05:00:00,23.6,-68.8,80.2,80.8
38,1868-08-09T09:00:00,24,-68.6,79.2,81.5
38,1868-08-09T13:00:00,24.3,-68.4,82.2,80.6
38,1868-08-09T17:00:00,24.6,-68.3,82.8,82.4
38,1868-08-09T21:00:00,24.9,-68,82.6,82.2
38,1868-08-10T01:00:00,25.2,-67.7,81.5,82.2
38,1868-08-10T09:00:00,25.6,-67.5,78.1,81.3
38,1868-08-10T12:00:00,25.9,-67.2,77.9,79.9
38,1868-08-10T16:00:00,26.1,-66.8,82.4,81.7
38,1868-08-10T20:00:00,26.4,-66.6,83.1,82.4
38,1868-08-11T00:00:00,26.6,-66.3,78.6,81.5
38,1868-08-11T04:00:00,26.9,-66,78.1,80.6
38,1868-08-11T08:00:00,27.1,-65.8,78.1,80.2
38,1868-08-11T12:00:00,27.3,-65.5,77,81.7
38,1868-08-11T16:00:00,27.5,-65.2,81.3,83.1
38,1868-08-11T20:00:00,27.8,-64.9,80.8,82.6
38,1868-08-12T00:00:00,28,-64.7,79.7,82.2
38,1868-08-12T04:00:00,28.2,-64.4,77.9,79.9
38,1868-08-12T08:00:00,28.4,-64.1,77.7,80.4
38,1868-08-12T12:00:00,28.6,-63.9,80.8,81.7
38,1868-08-12T16:00:00,28.8,-63.5,81.3,82.4
38,1868-08-12T20:00:00,28.9,-63.2,83.1,82.6
38,1868-08-13T00:00:00,29.1,-62.9,81.5,81.7
38,1868-08-13T04:00:00,29.3,-62.6,80.8,81.7
38,1868-08-13T08:00:00,29.5,-62.3,78.4,81
38,1868-08-13T12:00:00,29.7,-62,80.6,81.5
38,1868-08-13T16:00:00,29.9,-61.7,81.5,82.2
38,1868-08-13T20:00:00,30.1,-61.3,81.7,82.4
38,1868-08-14T00:00:00,30.3,-60.9,77.7,81.5
38,1868-08-14T04:00:00,30.5,-60.6,78.8,80.8
38,1868-08-14T08:00:00,30.7,-60.2,78.6,81
38,1868-08-14T12:00:00,30.9,-59.8,78.1,81.3
38,1868-08-14T16:00:00,31.1,-59.5,76.6,81
38,1868-08-14T20:00:00,31.3,-59.1,81.5,82.2
THOR,1868-12-12T20:00:00,16.72,-59.7,,
THOR,1868-12-13T00:00:00,16.71,-60.43,,
THOR,1868-12-13T04:00:00,16.7,-61.15,,
THOR,1868-12-13T08:00:00,16.69,-61.87,,
THOR,1868-12-13T12:00:00,16.68,-62.6,,
THOR,1868-12-13T16:00:00,16.67,-63.32,,
THOR,1868-12-13T20:00:00,16.72,-63.94,,
THOR,1868-12-14T00:00:00,16.77,-64.57,,
THOR,1868-12-14T04:00:00,16.82,-65.19,,
THOR,1868-12-14T08:00:00,16.87,-65.82,,
THOR,1868-12-14T12:00:00,16.92,-66.44,,
THOR,1868-12-14T16:00:00,16.97,-67.07,,
THOR,1868-12-14T21:00:00,17.03,-67.63,,
THOR,1868-12-15T01:00:00,17.09,-68.19,,
THOR,1868-12-15T05:00:00,17.14,-68.75,,
THOR,1868-12-15T09:00:00,17.2,-69.31,,
THOR,1868-12-15T13:00:00,17.26,-69.87,,
THOR,1868-12-15T17:00:00,17.32,-70.43,,
THOR,1868-12-15T21:00:00,17.31,-70.95,,
THOR,1868-12-16T01:00:00,17.3,-71.46,,
THOR,1868-12-16T05:00:00,17.3,-71.98,,
THOR,1868-12-16T09:00:00,17.29,-72.5,,
THOR,1868-12-16T13:00:00,17.28,-73.01,,
THOR,1868-12-16T17:00:00,17.27,-73.53,,
THOR,1868-12-16T21:00:00,17.37,-73.77,,
THOR,1868-12-17T01:00:00,17.48,-74.02,,
THOR,1868-12-17T05:00:00,17.58,-74.26,,
THOR,1868-12-17T09:00:00,17.68,-74.5,,
THOR,1868-12-17T13:00:00,17.78,-74.75,,
THOR,1868-12-17T17:00:00,17.88,-74.99,,
THOR,1868-12-17T21:00:00,17.99,-75.23,,
THOR,1868-12-18T01:00:00,18.09,-75.48,,
THOR,1868-12-18T05:00:00,18.19,-75.72,,
THOR,1868-12-18T09:00:00,18.3,-75.96,,
THOR,1868-12-18T13:00:00,18.4,-76.21,,
THOR,1868-12-18T17:00:00,18.5,-76.45,,
THOR,1868-12-18T21:00:00,18.54,-76.7,,
THOR,1868-12-19T01:00:00,18.57,-76.95,,
THOR,1868-12-19T05:00:00,18.61,-77.2,,
THOR,1868-12-19T09:00:00,18.64,-77.46,,
THOR,1868-12-19T13:00:00,18.68,-77.71,,
THOR,1868-12-19T17:00:00,18.71,-77.96,,
THOR,1868-12-19T21:00:00,18.75,-78.21,,
THOR,1868-12-20T01:00:00,18.78,-78.46,,
THOR,1868-12-20T05:00:00,18.82,-78.72,,
THOR,1868-12-20T09:00:00,18.85,-78.97,,
THOR,1868-12-20T13:00:00,18.89,-79.22,,
THOR,1868-12-20T17:00:00,18.92,-79.47,,
THOR,1868-12-20T21:00:00,18.99,-79.96,,
THOR,1868-12-21T01:00:00,19.05,-80.46,,
THOR,1868-12-21T05:00:00,19.12,-80.95,,
THOR,1868-12-21T09:00:00,19.19,-81.44,,
THOR,1868-12-21T13:00:00,19.25,-81.94,,
THOR,1868-12-21T17:00:00,19.32,-82.43,,
THOR,1868-12-21T22:00:00,19.63,-82.8,,
THOR,1868-12-22T02:00:00,19.94,-83.16,,
THOR,1868-12-22T06:00:00,20.25,-83.52,,
THOR,1868-12-22T10:00:00,20.56,-83.89,,
THOR,1868-12-22T14:00:00,20.87,-84.25,,
THOR,1868-12-22T18:00:00,21.18,-84.62,,
THOR,1868-12-22T22:00:00,21.45,-84.83,,
THOR,1868-12-23T02:00:00,21.73,-85.04,,
THOR,1868-12-23T06:00:00,22,-85.25,,
THOR,1868-12-23T10:00:00,22.27,-85.45,,
THOR,1868-12-23T14:00:00,22.55,-85.66,,
THOR,1868-12-23T18:00:00,22.82,-85.87,,
